Branch,yr_applied,Product,Price,Population,Poverty,count
Bangarpet,2017,Solar Light,13800,235340,10,1
Bangarpet,2018,Solar Light,15500,235340,10,17
Bangarpet,2017,Solar Light,20000,235340,10,1
Bangarpet,2016,Cook Stove,2350,235340,10,3
Bangarpet,2017,Cook Stove,2350,235340,10,146
Bangarpet,2018,Cook Stove,2350,235340,10,166
Bangarpet,2018,Greenway Jumbo Stove GJS1,2350,235340,10,132
Bangarpet,2018,Solar Light,9000,235340,10,5
Bangarpet,2018,Solar Light Selco,9000,235340,10,2
Bantwal,2016,Solar Light,10000,279482,1.6,6
Bantwal,2017,Solar Light,10000,279482,1.6,1
Bantwal,2017,Solar Light,10152,279482,1.6,1
Bantwal,2018,Solar Light,10300,279482,1.6,1
Bantwal,2015,Solar Light,10500,279482,1.6,1
Bantwal,2017,Solar Light,10500,279482,1.6,6
Bantwal,2018,Solar Light,10500,279482,1.6,3
Bantwal,2018,Solar Light Selco,10500,279482,1.6,1
Bantwal,2015,Solar Light,11000,279482,1.6,5
Bantwal,2017,Solar Light,11000,279482,1.6,15
Bantwal,2018,Solar Light,11000,279482,1.6,2
Bantwal,2017,Solar Light,11300,279482,1.6,6
Bantwal,2018,Solar Light,11300,279482,1.6,4
Bantwal,2015,Solar Light,11800,279482,1.6,2
Bantwal,2016,Solar Light,11800,279482,1.6,6
Bantwal,2017,Solar Light,11800,279482,1.6,3
Bantwal,2015,Solar Light,12000,279482,1.6,4
Bantwal,2016,Solar Light,12000,279482,1.6,4
Bantwal,2017,Solar Light,12000,279482,1.6,5
Bantwal,2018,Solar Light,12000,279482,1.6,1
Bantwal,2016,Solar Light,12500,279482,1.6,2
Bantwal,2017,Solar Light,12500,279482,1.6,5
Bantwal,2018,Solar Light,12500,279482,1.6,2
Bantwal,2018,Solar Light Selco,12500,279482,1.6,1
Bantwal,2015,Cook Stove,1300,279482,1.6,468
Bantwal,2017,Solar Light,13000,279482,1.6,1
Bantwal,2017,Solar Light,13500,279482,1.6,1
Bantwal,2018,Solar Light,13500,279482,1.6,1
Bantwal,2015,Solar Light,13800,279482,1.6,6
Bantwal,2016,Solar Light,13800,279482,1.6,1
Bantwal,2017,Solar Light,13800,279482,1.6,2
Bantwal,2018,Solar Light,13800,279482,1.6,2
Bantwal,2017,Solar Light,14000,279482,1.6,1
Bantwal,2018,Solar Light,14000,279482,1.6,2
Bantwal,2015,Solar Light,14500,279482,1.6,1
Bantwal,2017,Solar Light,14500,279482,1.6,3
Bantwal,2018,Solar Light,14500,279482,1.6,1
Bantwal,2018,Solar Light Selco,14500,279482,1.6,1
Bantwal,2017,Solar Light,14750,279482,1.6,2
Bantwal,2016,Solar Light,14800,279482,1.6,2
Bantwal,2015,Solar Light,15000,279482,1.6,2
Bantwal,2017,Solar Light,15000,279482,1.6,2
Bantwal,2018,Solar Light,15000,279482,1.6,1
Bantwal,2015,Solar Light,15300,279482,1.6,1
Bantwal,2017,Solar Light,15500,279482,1.6,11
Bantwal,2018,Solar Light,15500,279482,1.6,60
Bantwal,2018,Solar Light Selco,15500,279482,1.6,9
Bantwal,2018,Solar Light,15600,279482,1.6,1
Bantwal,2017,Solar Light,15700,279482,1.6,1
Bantwal,2017,Solar Light,15750,279482,1.6,19
Bantwal,2017,Solar Light,15850,279482,1.6,1
Bantwal,2016,Solar Light,16000,279482,1.6,1
Bantwal,2015,Solar Light,16300,279482,1.6,20
Bantwal,2016,Solar Light,16300,279482,1.6,33
Bantwal,2017,Solar Light,16300,279482,1.6,21
Bantwal,2018,Solar Light,16300,279482,1.6,1
Bantwal,2015,Solar Light,16400,279482,1.6,4
Bantwal,2016,Solar Light,16500,279482,1.6,1
Bantwal,2017,Solar Light,16500,279482,1.6,5
Bantwal,2015,Solar Light,16746,279482,1.6,1
Bantwal,2015,Solar Light,16800,279482,1.6,7
Bantwal,2016,Solar Light,16800,279482,1.6,1
Bantwal,2018,Solar Light,17000,279482,1.6,1
Bantwal,2016,Solar Light,18400,279482,1.6,2
Bantwal,2017,Solar Light,18500,279482,1.6,1
Bantwal,2017,Solar Light,19000,279482,1.6,7
Bantwal,2018,Solar Light,19000,279482,1.6,5
Bantwal,2017,Solar Light,19900,279482,1.6,1
Bantwal,2015,Solar Light,20000,279482,1.6,3
Bantwal,2016,Solar Light,20000,279482,1.6,3
Bantwal,2017,Solar Light,20000,279482,1.6,10
Bantwal,2018,Solar Light,20000,279482,1.6,7
Bantwal,2018,Solar Light Selco,20000,279482,1.6,1
Bantwal,2015,Solar Light,20300,279482,1.6,1
Bantwal,2015,Solar Light,20900,279482,1.6,1
Bantwal,2016,Solar Light,20900,279482,1.6,2
Bantwal,2017,Solar Light,20900,279482,1.6,2
Bantwal,2015,Solar Light,21000,279482,1.6,4
Bantwal,2016,Solar Light,21000,279482,1.6,10
Bantwal,2017,Solar Light,21000,279482,1.6,7
Bantwal,2016,Solar Light,21300,279482,1.6,1
Bantwal,2015,Solar Light,22000,279482,1.6,7
Bantwal,2016,Solar Light,22000,279482,1.6,1
Bantwal,2017,Solar Light,22000,279482,1.6,2
Bantwal,2018,Solar Light,22000,279482,1.6,1
Bantwal,2015,Solar Light,22500,279482,1.6,3
Bantwal,2017,Solar Light,23000,279482,1.6,1
Bantwal,2018,Solar Light,23000,279482,1.6,3
Bantwal,2018,Cook Stove,2350,279482,1.6,4
Bantwal,2018,Greenway Jumbo Stove GJS1,2350,279482,1.6,1
Bantwal,2017,Solar Light,24000,279482,1.6,2
Bantwal,2018,Solar Light,24000,279482,1.6,3
Bantwal,2018,Solar Light Selco,24000,279482,1.6,2
Bantwal,2015,Solar Light,25000,279482,1.6,2
Bantwal,2016,Solar Light,25000,279482,1.6,1
Bantwal,2017,Solar Light,25000,279482,1.6,1
Bantwal,2018,Solar Light,25000,279482,1.6,5
Bantwal,2018,Solar Light Selco,25000,279482,1.6,1
Bantwal,2015,Solar Light,25900,279482,1.6,1
Bantwal,2017,Solar Light,26000,279482,1.6,2
Bantwal,2018,Solar Light,26000,279482,1.6,15
Bantwal,2018,Solar Light Selco,26000,279482,1.6,5
Bantwal,2015,Solar Light,26146,279482,1.6,1
Bantwal,2015,Solar Light,26200,279482,1.6,2
Bantwal,2015,Solar Light,27500,279482,1.6,3
Bantwal,2017,Solar Light,28000,279482,1.6,1
Bantwal,2017,Solar Light,28100,279482,1.6,1
Bantwal,2015,Solar Light,28500,279482,1.6,1
Bantwal,2015,Solar Light,28900,279482,1.6,1
Bantwal,2016,Solar Light,28900,279482,1.6,1
Bantwal,2015,Solar Light,29000,279482,1.6,2
Bantwal,2017,Solar Light,29000,279482,1.6,1
Bantwal,2015,Solar Light,29500,279482,1.6,14
Bantwal,2016,Solar Light,29500,279482,1.6,2
Bantwal,2017,Solar Light,30000,279482,1.6,1
Bantwal,2015,Solar Light,30100,279482,1.6,2
Bantwal,2018,Solar Light,32000,279482,1.6,1
Bantwal,2018,Solar Light,35000,279482,1.6,2
Bantwal,2017,Solar Light,37500,279482,1.6,1
Bantwal,2017,Solar Light,38000,279482,1.6,1
Bantwal,2018,Solar Light,38000,279482,1.6,2
Bantwal,2015,Solar Light,38150,279482,1.6,1
Bantwal,2017,Solar Light,38500,279482,1.6,1
Bantwal,2015,Solar Light,38700,279482,1.6,2
Bantwal,2016,Solar Light,39500,279482,1.6,1
Bantwal,2018,Solar Light,40000,279482,1.6,1
Bantwal,2018,Solar Light,43000,279482,1.6,1
Bantwal,2015,Solar Light,45000,279482,1.6,1
Bantwal,2018,Solar Light,45000,279482,1.6,4
Bantwal,2018,Solar Light Selco,45000,279482,1.6,1
Bantwal,2015,Solar Light,46900,279482,1.6,1
Bantwal,2015,Solar Light,50000,279482,1.6,1
Bantwal,2017,Solar Light,50000,279482,1.6,1
Bantwal,2018,Solar Light Selco,61000,279482,1.6,1
Bantwal,2016,Solar Light,63000,279482,1.6,1
Bantwal,2017,Solar Light,64000,279482,1.6,1
Bantwal,2018,Solar Light,64000,279482,1.6,1
Bantwal,2015,Solar Light,7300,279482,1.6,2
Bantwal,2017,Solar Light,7500,279482,1.6,1
Bantwal,2017,Solar Light,8000,279482,1.6,1
Bantwal,2018,Solar Light,8300,279482,1.6,1
Bantwal,2015,Solar Light,9000,279482,1.6,3
Bantwal,2016,Solar Light,9000,279482,1.6,5
Bantwal,2017,Solar Light,9000,279482,1.6,3
Bantwal,2018,Solar Light,9000,279482,1.6,7
Bantwal,2018,Solar Light Selco,9000,279482,1.6,1
Bantwal,2015,Solar Light,9100,279482,1.6,2
Bantwal,2015,Solar Light,9400,279482,1.6,1
Bantwal,2016,Solar Light,9400,279482,1.6,1
Bantwal,2018,Solar Light,9400,279482,1.6,1
Bantwal,2018,Solar Light,9500,279482,1.6,1
Bantwal         ,2014,Gobar Gas Plant         ,10000,279482,1.6,1
Bantwal         ,2014,Solar Light,10000,279482,1.6,1
Bantwal         ,2012,Gobar Gas Plant         ,10500,279482,1.6,4
Bantwal         ,2014,Gobar Gas Plant         ,10500,279482,1.6,25
Bantwal         ,2015,Gobar Gas Plant         ,11000,279482,1.6,25
Bantwal         ,2012,Solar Light,11000,279482,1.6,15
Bantwal         ,2013,Solar Light,11000,279482,1.6,22
Bantwal         ,2014,Solar Light,11000,279482,1.6,56
Bantwal         ,2014,Solar Light,11800,279482,1.6,61
Bantwal         ,2015,Solar Light,11800,279482,1.6,2
Bantwal         ,2014,Solar Light,12000,279482,1.6,27
Bantwal         ,2015,Solar Light,12000,279482,1.6,3
Bantwal         ,2014,Cook Stove,1300,279482,1.6,93
Bantwal         ,2015,Cook Stove,1300,279482,1.6,98
Bantwal         ,2013,Gobar Gas Plant         ,13500,279482,1.6,18
Bantwal         ,2013,Solar Light,13754,279482,1.6,8
Bantwal         ,2014,Solar Light,13754,279482,1.6,32
Bantwal         ,2015,Solar Light,13754,279482,1.6,1
Bantwal         ,2014,Solar Light,13800,279482,1.6,2
Bantwal         ,2014,Gobar Gas Plant         ,14000,279482,1.6,1
Bantwal         ,2012,Solar Light,14200,279482,1.6,2
Bantwal         ,2014,Solar Light,14800,279482,1.6,7
Bantwal         ,2015,Solar Light,14800,279482,1.6,1
Bantwal         ,2012,Solar Light,15000,279482,1.6,3
Bantwal         ,2012,Solar Light,15500,279482,1.6,21
Bantwal         ,2013,Solar Light,15500,279482,1.6,54
Bantwal         ,2014,Solar Light,15500,279482,1.6,42
Bantwal         ,2013,Gobar Gas Plant         ,16000,279482,1.6,1
Bantwal         ,2014,Solar Light,16300,279482,1.6,57
Bantwal         ,2015,Solar Light,16300,279482,1.6,15
Bantwal         ,2013,Solar Light,16746,279482,1.6,33
Bantwal         ,2014,Solar Light,16746,279482,1.6,72
Bantwal         ,2015,Solar Light,16746,279482,1.6,13
Bantwal         ,2014,Solar Light,16754,279482,1.6,1
Bantwal         ,2015,Solar Light,16754,279482,1.6,2
Bantwal         ,2014,Solar Light,16764,279482,1.6,1
Bantwal         ,2015,Solar Light,17000,279482,1.6,1
Bantwal         ,2012,Solar Light,19800,279482,1.6,28
Bantwal         ,2013,Solar Light,19800,279482,1.6,28
Bantwal         ,2015,Solar Light,19800,279482,1.6,1
Bantwal         ,2014,Solar Light,20000,279482,1.6,7
Bantwal         ,2013,Solar Light,20500,279482,1.6,6
Bantwal         ,2014,Solar Light,20500,279482,1.6,15
Bantwal         ,2015,Solar Light,20500,279482,1.6,1
Bantwal         ,2014,Solar Light,20900,279482,1.6,19
Bantwal         ,2015,Solar Light,20900,279482,1.6,4
Bantwal         ,2014,Solar Light,21000,279482,1.6,26
Bantwal         ,2015,Solar Light,21000,279482,1.6,7
Bantwal         ,2014,Solar Light,22000,279482,1.6,2
Bantwal         ,2014,Solar Light,24800,279482,1.6,2
Bantwal         ,2012,Solar Light,25300,279482,1.6,4
Bantwal         ,2013,Solar Light,25300,279482,1.6,10
Bantwal         ,2013,Solar Light,25820,279482,1.6,2
Bantwal         ,2014,Solar Light,25820,279482,1.6,8
Bantwal         ,2014,Solar Light,25900,279482,1.6,3
Bantwal         ,2015,Solar Light,25900,279482,1.6,1
Bantwal         ,2014,Cook Stove,2600,279482,1.6,4
Bantwal         ,2013,Solar Light,26800,279482,1.6,4
Bantwal         ,2014,Solar Light,26900,279482,1.6,1
Bantwal         ,2014,Solar Light,27000,279482,1.6,1
Bantwal         ,2014,Solar Light,27746,279482,1.6,4
Bantwal         ,2013,Solar Light,27800,279482,1.6,1
Bantwal         ,2014,Solar Light,27800,279482,1.6,3
Bantwal         ,2012,Solar Light,28400,279482,1.6,1
Bantwal         ,2014,Solar Light,28900,279482,1.6,5
Bantwal         ,2015,Solar Light,28900,279482,1.6,1
Bantwal         ,2015,Gobar Gas Plant         ,30000,279482,1.6,1
Bantwal         ,2014,Solar Light,32246,279482,1.6,1
Bantwal         ,2014,Solar Light,33492,279482,1.6,1
Bantwal         ,2014,Solar Light,37246,279482,1.6,2
Bantwal         ,2014,Solar Light,38150,279482,1.6,1
Bantwal         ,2013,Solar Light,40200,279482,1.6,1
Bantwal         ,2014,Solar Light,45000,279482,1.6,1
Bantwal         ,2012,Solar Light,45100,279482,1.6,3
Bantwal         ,2012,Solar Light,6750,279482,1.6,1
Bantwal         ,2014,Solar Light,8000,279482,1.6,2
Bantwal         ,2012,Solar Light,8500,279482,1.6,30
Bantwal         ,2013,Solar Light,8500,279482,1.6,47
Bantwal         ,2015,Solar Light,8500,279482,1.6,1
Bantwal         ,2013,Solar Light,8700,279482,1.6,22
Bantwal         ,2014,Solar Light,8700,279482,1.6,49
Bantwal         ,2014,Solar Light,9000,279482,1.6,12
Bantwal         ,2014,Solar Light,9400,279482,1.6,28
Bantwal         ,2015,Solar Light,9400,279482,1.6,4
Bantwal         ,2012,Gobar Gas Plant         ,9500,279482,1.6,4
Bantwal         ,2013,Gobar Gas Plant         ,9500,279482,1.6,86
Bantwal         ,2014,Gobar Gas Plant         ,9500,279482,1.6,1
Bantwal         ,2015,Solar Light,9500,279482,1.6,3
Basavakalyan,2018,Solar Light,10000,275530,35.1,2
Basavakalyan,2018,Solar Light,10500,275530,35.1,5
Basavakalyan,2018,Solar Light Selco,10500,275530,35.1,12
Basavakalyan,2017,Solar Light,14283,275530,35.1,1
Basavakalyan,2017,Solar Light,15000,275530,35.1,2
Basavakalyan,2017,Solar Light,16500,275530,35.1,1
Basavakalyan,2017,Solar Light,18000,275530,35.1,1
Basavakalyan,2018,Solar Light,20000,275530,35.1,11
Basavakalyan,2018,Solar Light Selco,20000,275530,35.1,4
Basavakalyan,2017,Solar Light,21000,275530,35.1,1
Basavakalyan,2018,Cook Stove,2350,275530,35.1,123
Basavakalyan,2018,Greenway Jumbo Stove GJS1,2350,275530,35.1,194
Basavakalyan,2017,Solar Light,24000,275530,35.1,1
Basavakalyan,2018,Solar Light,30000,275530,35.1,1
Basavakalyan,2017,Solar Light,8000,275530,35.1,3
Basavakalyan,2017,Solar Light,8500,275530,35.1,1
Basavakalyan,2018,Solar Light,9000,275530,35.1,18
Basavakalyan,2018,Solar Light Selco,9000,275530,35.1,10
Basavan Bagevadi,2018,Solar Light,10500,315523,23.1,31
Basavan Bagevadi,2018,Solar Light Selco,10500,315523,23.1,14
Basavan Bagevadi,2017,Solar Light,11000,315523,23.1,8
Basavan Bagevadi,2018,Solar Light,12800,315523,23.1,1
Basavan Bagevadi,2018,Solar Light,14300,315523,23.1,1
Basavan Bagevadi,2018,Solar Light,15500,315523,23.1,1
Basavan Bagevadi,2018,Solar Light Selco,16000,315523,23.1,1
Basavan Bagevadi,2018,Solar Light,17000,315523,23.1,1
Basavan Bagevadi,2018,Solar Light,18100,315523,23.1,1
Basavan Bagevadi,2018,Solar Light,20000,315523,23.1,4
Basavan Bagevadi,2017,Solar Light,21000,315523,23.1,2
Basavan Bagevadi,2018,Solar Light,24000,315523,23.1,4
Basavan Bagevadi,2017,Solar Light,26000,315523,23.1,2
Basavan Bagevadi,2018,Solar Light,26000,315523,23.1,2
Basavan Bagevadi,2018,Solar Light Selco,26000,315523,23.1,1
Basavan Bagevadi,2018,Solar Light,26600,315523,23.1,1
Basavan Bagevadi,2018,Solar Light,29000,315523,23.1,1
Basavan Bagevadi,2018,Solar Light,29500,315523,23.1,3
Basavan Bagevadi,2018,Solar Light Selco,50000,315523,23.1,1
Basavan Bagevadi,2018,Solar Light,8500,315523,23.1,2
Basavan Bagevadi,2018,Solar Light Selco,8500,315523,23.1,1
Basavan Bagevadi,2017,Solar Light,9500,315523,23.1,4
Basavan Bagevadi,2018,Solar Light,9500,315523,23.1,8
Belgaum,2015,Gobar Gas Plant         ,10000,313511,28.8,8
Belgaum,2015,Solar Light,10000,313511,28.8,2
Belgaum,2016,Solar Light,10000,313511,28.8,2
Belgaum,2017,Solar Light,10000,313511,28.8,2
Belgaum,2018,Solar Light Selco,10500,313511,28.8,3
Belgaum,2017,Solar Light,11000,313511,28.8,1
Belgaum,2014,Gobar Gas Plant         ,11500,313511,28.8,1
Belgaum,2014,Gobar Gas Plant         ,12000,313511,28.8,5
Belgaum,2015,Gobar Gas Plant         ,12000,313511,28.8,16
Belgaum,2017,Solar Light,12000,313511,28.8,2
Belgaum,2017,Cook Stove,1240,313511,28.8,3
Belgaum,2018,Solar Light,12500,313511,28.8,2
Belgaum,2018,Solar Light Selco,12500,313511,28.8,8
Belgaum,2017,Solar Light,12800,313511,28.8,1
Belgaum,2014,Cook Stove,1300,313511,28.8,474
Belgaum,2015,Cook Stove,1300,313511,28.8,229
Belgaum,2016,Cook Stove,1300,313511,28.8,7
Belgaum,2017,Cook Stove,1300,313511,28.8,1
Belgaum,2017,Solar Light,13800,313511,28.8,1
Belgaum,2014,Solar Light,14000,313511,28.8,1
Belgaum,2015,Solar Light,15000,313511,28.8,1
Belgaum,2016,Solar Light,15000,313511,28.8,2
Belgaum,2017,Solar Light,15000,313511,28.8,1
Belgaum,2015,Solar Light,15300,313511,28.8,1
Belgaum,2016,Solar Light,15300,313511,28.8,3
Belgaum,2018,Solar Light,15300,313511,28.8,1
Belgaum,2018,Solar Light,15500,313511,28.8,4
Belgaum,2018,Solar Light Selco,15500,313511,28.8,1
Belgaum,2014,Solar Light,16300,313511,28.8,1
Belgaum,2017,Solar Light,16300,313511,28.8,1
Belgaum,2015,Solar Light,16800,313511,28.8,1
Belgaum,2016,Solar Light,16800,313511,28.8,1
Belgaum,2013,Solar Light,17000,313511,28.8,1
Belgaum,2014,Solar Light,17000,313511,28.8,8
Belgaum,2015,Solar Light,17000,313511,28.8,2
Belgaum,2015,Gobar Gas Plant         ,20000,313511,28.8,1
Belgaum,2015,Solar Light,20000,313511,28.8,2
Belgaum,2016,Solar Light,20000,313511,28.8,3
Belgaum,2018,Cook Stove,2350,313511,28.8,17
Belgaum,2018,Greenway Jumbo Stove GJS1,2350,313511,28.8,37
Belgaum,2016,Solar Light,24000,313511,28.8,1
Belgaum,2017,Solar Light,24000,313511,28.8,2
Belgaum,2016,Solar Light,25000,313511,28.8,1
Belgaum,2015,Cook Stove,2600,313511,28.8,1
Belgaum,2014,Solar Light,26000,313511,28.8,4
Belgaum,2015,Solar Light,27000,313511,28.8,1
Belgaum,2015,Gobar Gas Plant         ,30000,313511,28.8,2
Belgaum,2016,Solar Light,30000,313511,28.8,1
Belgaum,2017,Solar Light,32700,313511,28.8,1
Belgaum,2015,Gobar Gas Plant         ,5000,313511,28.8,1
Belgaum,2015,Solar Light,50000,313511,28.8,1
Belgaum,2017,Solar Light,8250,313511,28.8,1
Belgaum,2015,Solar Light,9000,313511,28.8,1
Belgaum,2016,Solar Light,9000,313511,28.8,7
Belgaum,2018,Solar Light,9000,313511,28.8,3
Belgaum,2018,Solar Light Selco,9000,313511,28.8,5
Belgaum,2017,Solar Light,9500,313511,28.8,1
Bellary,2014,Gobar Gas Plant         ,10000,360484,40.8,1
Bellary,2015,Gobar Gas Plant         ,10000,360484,40.8,2
Bellary,2016,Solar Light,10000,360484,40.8,2
Bellary,2017,Solar Light,10000,360484,40.8,1
Bellary,2014,Gobar Gas Plant         ,11500,360484,40.8,1
Bellary,2015,Gobar Gas Plant         ,11500,360484,40.8,4
Bellary,2016,Solar Light,12000,360484,40.8,1
Bellary,2017,Cook Stove,1240,360484,40.8,30
Bellary,2018,Cook Stove,1240,360484,40.8,9
Bellary,2016,Solar Light,12500,360484,40.8,8
Bellary,2017,Solar Light,12500,360484,40.8,3
Bellary,2014,Cook Stove,1300,360484,40.8,422
Bellary,2015,Cook Stove,1300,360484,40.8,101
Bellary,2016,Cook Stove,1300,360484,40.8,212
Bellary,2017,Cook Stove,1300,360484,40.8,14
Bellary,2017,Solar Light,14000,360484,40.8,2
Bellary,2016,Solar Light,15000,360484,40.8,1
Bellary,2017,Solar Light,16000,360484,40.8,1
Bellary,2018,Solar Light,16000,360484,40.8,1
Bellary,2016,Solar Light,18600,360484,40.8,1
Bellary,2016,Solar Light,18660,360484,40.8,2
Bellary,2016,Solar Light,20000,360484,40.8,1
Bellary,2016,Solar Light,21000,360484,40.8,4
Bellary,2017,Solar Light,21000,360484,40.8,4
Bellary,2018,Solar Light,22500,360484,40.8,1
Bellary,2018,Cook Stove,2350,360484,40.8,4
Bellary,2018,Greenway Jumbo Stove GJS1,2350,360484,40.8,3
Bellary,2018,Solar Light,24500,360484,40.8,2
Bellary,2016,Solar Light,25000,360484,40.8,1
Bellary,2014,Cook Stove,2600,360484,40.8,24
Bellary,2015,Cook Stove,2600,360484,40.8,7
Bellary,2017,Solar Light,27000,360484,40.8,1
Bellary,2017,Solar Light,30000,360484,40.8,3
Bellary,2017,Solar Light,34000,360484,40.8,1
Bellary,2014,Cook Stove,3900,360484,40.8,4
Bellary,2015,Cook Stove,3900,360484,40.8,1
Bellary,2016,Solar Light,45000,360484,40.8,1
Bellary,2014,Cook Stove,5200,360484,40.8,1
Bellary,2018,Solar Light,9500,360484,40.8,1
Belthangady,2015,Solar Light,10000,251802,1.6,6
Belthangady,2016,Solar Light,10000,251802,1.6,12
Belthangady,2016,Solar Light,10500,251802,1.6,1
Belthangady,2017,Solar Light,10500,251802,1.6,1
Belthangady,2016,Solar Light,10900,251802,1.6,1
Belthangady,2016,Solar Light,11000,251802,1.6,9
Belthangady,2016,Solar Light,11300,251802,1.6,2
Belthangady,2017,Solar Light,11300,251802,1.6,1
Belthangady,2018,Solar Light,11500,251802,1.6,1
Belthangady,2015,Solar Light,11800,251802,1.6,4
Belthangady,2016,Solar Light,11800,251802,1.6,2
Belthangady,2015,Solar Light,12500,251802,1.6,1
Belthangady,2018,Solar Light,12500,251802,1.6,1
Belthangady,2017,Solar Light,12800,251802,1.6,1
Belthangady,2015,Solar Light,13000,251802,1.6,1
Belthangady,2017,Solar Light,13300,251802,1.6,10
Belthangady,2016,Solar Light,13500,251802,1.6,1
Belthangady,2017,Solar Light,13500,251802,1.6,1
Belthangady,2015,Solar Light,13800,251802,1.6,2
Belthangady,2016,Solar Light,13800,251802,1.6,3
Belthangady,2017,Solar Light,13800,251802,1.6,1
Belthangady,2017,Solar Light,13950,251802,1.6,2
Belthangady,2015,Solar Light,14000,251802,1.6,2
Belthangady,2018,Solar Light,14000,251802,1.6,6
Belthangady,2015,Solar Light,14300,251802,1.6,1
Belthangady,2017,Solar Light,14300,251802,1.6,2
Belthangady,2017,Solar Light,14500,251802,1.6,2
Belthangady,2015,Solar Light,14670,251802,1.6,2
Belthangady,2016,Solar Light,14700,251802,1.6,2
Belthangady,2015,Solar Light,14800,251802,1.6,23
Belthangady,2016,Solar Light,14800,251802,1.6,9
Belthangady,2017,Solar Light,14800,251802,1.6,9
Belthangady,2018,Solar Light,14800,251802,1.6,1
Belthangady,2017,Solar Light,14900,251802,1.6,1
Belthangady,2015,Solar Light,15000,251802,1.6,40
Belthangady,2016,Solar Light,15000,251802,1.6,6
Belthangady,2017,Solar Light,15000,251802,1.6,1
Belthangady,2018,Solar Light,15000,251802,1.6,1
Belthangady,2015,Solar Water Heater,15000,251802,1.6,1
Belthangady,2015,Solar Light,15300,251802,1.6,2
Belthangady,2016,Solar Light,15300,251802,1.6,1
Belthangady,2017,Solar Light,15300,251802,1.6,12
Belthangady,2018,Solar Light,15300,251802,1.6,18
Belthangady,2018,Solar Light Selco,15300,251802,1.6,1
Belthangady,2016,Solar Light,15400,251802,1.6,1
Belthangady,2015,Solar Light,15500,251802,1.6,2
Belthangady,2017,Solar Light,15500,251802,1.6,3
Belthangady,2018,Solar Light,15500,251802,1.6,5
Belthangady,2018,Solar Light,15600,251802,1.6,1
Belthangady,2015,Solar Light,16000,251802,1.6,1
Belthangady,2015,Solar Light,16300,251802,1.6,41
Belthangady,2016,Solar Light,16300,251802,1.6,8
Belthangady,2017,Solar Light,16300,251802,1.6,20
Belthangady,2018,Solar Light,16300,251802,1.6,2
Belthangady,2015,Solar Water Heater,16300,251802,1.6,1
Belthangady,2017,Solar Light,16500,251802,1.6,1
Belthangady,2015,Solar Light,16800,251802,1.6,10
Belthangady,2016,Solar Light,16800,251802,1.6,2
Belthangady,2015,Solar Water Heater,16800,251802,1.6,7
Belthangady,2015,Solar Light,17500,251802,1.6,2
