emp_name,hours_worked,hourly_rate_emp,total_wage,total_tips,hourly_rate_avg,tips_avg,source,quarterly_salary,hours_per_week,calculated_salary,delta,wages_outlier_flag1,wages_outlier_flag2,wages_outlier_flag3,wages_outlier_flag4,wages_outlier_flag5,wages_outlier_flag6,wages_outlier_flag7,hours_outlier_flag1,hours_outlier_flag2,total_wages_outlier_flag1,total_tips_outlier_flag1,hourly_rate_avg_outlier_flag1,tips_avg_outlier_flag1,missing_flag1_total_wages,missing_flag2_wage_rate,missing_flag3_hours_worked
FT MARE DC LLC / Fiola Mare,0.75,22.5,16.88,0.0,22.5,0.0,Manual,16.88,0.0625,16.875,0.004999999999999005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,29.4,15.0,441.0,0.0,15.0,0.0,Manual,441.0,2.4499999999999997,441.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,300.59,5.0,1502.95,10285.73,39.22,34.22,Manual,11788.68,25.049166666666665,1502.9499999999998,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,10.3,12.5,128.75,0.0,12.5,0.0,Manual,128.75,0.8583333333333334,128.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,21.56,15.0,323.4,0.0,15.0,0.0,Manual,323.4,1.7966666666666666,323.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,101.79,5.0,508.95,8794.59,91.4,86.4,Manual,9303.54,8.4825,508.95000000000005,5.684341886080802e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,77.57,7.0,542.99,0.0,7.0,0.0,Manual,542.99,6.464166666666666,542.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,19.41,12.5,242.63,0.0,12.5,0.0,Manual,242.63,1.6175,242.625,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,19.87,14.5,288.12,0.0,14.5,0.0,Manual,288.12,1.6558333333333335,288.115,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,12.95,15.0,194.25,0.0,15.0,0.0,Manual,194.25,1.0791666666666666,194.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,25.56,5.0,127.8,814.16,36.85,31.85,Manual,941.9599999999999,2.13,127.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,36.73,15.0,550.95,0.0,15.0,0.0,Manual,550.95,3.060833333333333,550.9499999999999,1.1368683772161603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,175.23,5.0,876.15,4426.81,30.26,25.26,Manual,5302.96,14.6025,876.15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,0.81,12.5,10.13,0.0,12.5,0.0,Manual,10.13,0.0675,10.125,0.005000000000000782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,9.38,15.0,140.7,0.0,15.0,0.0,Manual,140.7,0.7816666666666667,140.70000000000002,2.842170943040401e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,127.91,5.0,639.55,4048.57,36.65,31.65,Manual,4688.12,10.659166666666666,639.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,42.5,15.0,637.5,0.0,15.0,0.0,Manual,637.5,3.5416666666666665,637.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,56.36,7.0,394.52,2069.0,43.71,36.71,Manual,2463.52,4.696666666666666,394.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,6.59,14.5,95.56,0.0,14.5,0.0,Manual,95.56,0.5491666666666667,95.55499999999999,0.005000000000009663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,60.16,15.0,902.4,0.0,15.0,0.0,Manual,902.4,5.013333333333333,902.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,25.98,15.0,389.7,377.84,29.54,14.54,Manual,767.54,2.165,389.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,30.26,7.5,226.95,0.0,7.5,0.0,Manual,226.95,2.521666666666667,226.95000000000002,2.842170943040401e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,339.11,5.0,1695.55,11196.67,38.02,33.02,Manual,12892.22,28.25916666666667,1695.5500000000002,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,19.77,12.5,247.13,0.0,12.5,0.0,Manual,247.13,1.6475,247.125,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,9.76,15.0,146.4,0.0,15.0,0.0,Manual,146.4,0.8133333333333334,146.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,255.81,5.0,1279.05,11555.1,50.17,45.17,Manual,12834.15,21.3175,1279.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,77.34,7.0,541.38,0.0,7.0,0.0,Manual,541.38,6.445,541.38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,8.88,12.5,111.0,0.0,12.5,0.0,Manual,111.0,0.7400000000000001,111.00000000000001,1.4210854715202004e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,9.73,14.5,141.09,0.0,14.5,0.0,Manual,141.09,0.8108333333333334,141.085,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,72.53,15.0,1087.95,0.0,15.0,0.0,Manual,1087.95,6.0441666666666665,1087.95,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,24.43,7.0,171.01,1200.94,56.16,49.16,Manual,1371.95,2.035833333333333,171.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,1.42,15.0,21.3,0.0,15.0,0.0,Manual,21.3,0.11833333333333333,21.299999999999997,3.552713678800501e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,182.57,5.0,912.85,8112.51,49.44,44.44,Manual,9025.36,15.214166666666666,912.8499999999999,1.1368683772161603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,40.84,12.5,510.5,0.0,12.5,0.0,Manual,510.5,3.4033333333333338,510.50000000000006,5.684341886080802e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,0.68,22.5,15.3,0.0,22.5,0.0,Manual,15.3,0.05666666666666667,15.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,18.68,15.0,280.2,0.0,15.0,0.0,Manual,280.2,1.5566666666666666,280.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,19.94,5.0,99.7,564.58,33.31,28.31,Manual,664.2800000000001,1.6616666666666668,99.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,58.84,15.0,882.6,0.0,15.0,0.0,Manual,882.6,4.903333333333333,882.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,290.27,5.0,1451.35,9510.58,37.76,32.76,Manual,10961.93,24.189166666666665,1451.35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,28.72,15.0,430.8,0.0,15.0,0.0,Manual,430.8,2.393333333333333,430.79999999999995,5.684341886080802e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,23.4,7.0,163.8,939.36,47.14,40.14,Manual,1103.16,1.95,163.79999999999998,2.842170943040401e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,6.89,14.5,99.91,0.0,14.5,0.0,Manual,99.91,0.5741666666666666,99.905,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,52.38,15.0,785.7,0.0,15.0,0.0,Manual,785.7,4.365,785.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,321.53,5.0,1607.65,10807.06,38.61,33.61,Manual,12414.71,26.794166666666666,1607.6499999999999,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,19.77,12.5,247.13,0.0,12.5,0.0,Manual,247.13,1.6475,247.125,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,20.3,15.0,304.5,0.0,15.0,0.0,Manual,304.5,1.6916666666666667,304.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,318.42,5.0,1592.1,11631.53,41.53,36.53,Manual,13223.630000000001,26.535,1592.1000000000001,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,35.49,12.5,443.63,0.0,12.5,0.0,Manual,443.63,2.9575,443.625,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,21.2,15.0,318.0,0.0,15.0,0.0,Manual,318.0,1.7666666666666666,318.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,0.31,22.5,6.98,0.0,22.5,0.0,Manual,6.98,0.025833333333333333,6.975,0.005000000000000782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,259.36,16.0,4149.76,5919.38,38.82,22.82,Manual,10069.14,21.613333333333333,4149.76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,0.13,24.0,3.12,0.0,24.0,0.0,Manual,3.12,0.010833333333333334,3.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,369.83,5.0,1849.15,6832.67,23.48,18.48,Manual,8681.82,30.819166666666664,1849.1499999999999,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,64.35,7.5,482.63,0.0,7.5,0.0,Manual,482.63,5.3625,482.62499999999994,0.005000000000052296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,10.0,12.5,125.0,0.0,12.5,0.0,Manual,125.0,0.8333333333333334,125.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,40.22,15.0,603.3,0.0,15.0,0.0,Manual,603.3,3.3516666666666666,603.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,5.88,7.5,44.1,56.19,17.06,9.56,Manual,100.28999999999999,0.49,44.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,13.85,15.0,207.75,0.0,15.0,0.0,Manual,207.75,1.1541666666666666,207.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,113.96,5.0,569.8,1738.27,20.25,15.25,Manual,2308.0699999999997,9.496666666666666,569.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,163.85,15.0,2457.75,0.0,15.0,0.0,Manual,2457.75,13.654166666666667,2457.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,150.04,5.0,750.2,2318.78,20.45,15.45,Manual,3068.9800000000005,12.503333333333332,750.1999999999999,1.1368683772161603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,1.56,12.5,19.5,0.0,12.5,0.0,Manual,19.5,0.13,19.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,122.5,5.0,612.5,1941.53,20.85,15.85,Manual,2554.0299999999997,10.208333333333334,612.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,14.0,15.0,210.0,0.0,15.0,0.0,Manual,210.0,1.1666666666666667,210.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,304.23,5.0,1521.15,8770.89,33.83,28.83,Manual,10292.039999999999,25.352500000000003,1521.15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,62.31,6.0,373.86,0.0,6.0,0.0,Manual,373.86,5.1925,373.86,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,28.77,8.5,244.55,0.0,8.5,0.0,Manual,244.55,2.3975,244.545,0.005000000000023874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,0.57,12.5,7.13,0.0,12.5,0.0,Manual,7.13,0.047499999999999994,7.124999999999999,0.005000000000000782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,0.34,22.5,7.65,0.0,22.5,0.0,Manual,7.65,0.028333333333333335,7.65,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,52.01,15.0,780.15,0.0,15.0,0.0,Manual,780.15,4.3341666666666665,780.15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,418.79,5.0,2093.95,7610.29,23.17,18.17,Manual,9704.24,34.899166666666666,2093.9500000000003,4.547473508864641e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,65.88,7.5,494.1,0.0,7.5,0.0,Manual,494.1,5.489999999999999,494.09999999999997,5.684341886080802e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,6.28,15.0,94.2,0.0,15.0,0.0,Manual,94.2,0.5233333333333333,94.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,7.21,12.5,90.13,0.0,12.5,0.0,Manual,90.13,0.6008333333333333,90.125,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,340.1,5.0,1700.5,5449.3,21.02,16.02,Manual,7149.8,28.34166666666667,1700.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,8.59,15.0,128.85,0.0,15.0,0.0,Manual,128.85,0.7158333333333333,128.85,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,229.53,5.0,1147.65,14338.24,67.47,62.47,Manual,15485.89,19.1275,1147.65,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,53.94,8.0,431.52,0.0,8.0,0.0,Manual,431.52,4.495,431.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,52.36,9.0,471.24,0.0,9.0,0.0,Manual,471.24,4.363333333333333,471.24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,47.61,12.5,595.13,0.0,12.5,0.0,Manual,595.13,3.9675,595.125,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,7.21,15.5,111.76,0.0,15.5,0.0,Manual,111.76,0.6008333333333333,111.755,0.005000000000009663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,22.97,16.5,379.01,0.0,16.5,0.0,Manual,379.01,1.9141666666666666,379.005,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,111.98,15.0,1679.7,0.0,15.0,0.0,Manual,1679.7,9.331666666666667,1679.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,39.27,18.0,706.86,0.0,18.0,0.0,Manual,706.86,3.2725000000000004,706.86,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,19.65,5.0,98.25,380.91,24.38,19.38,Manual,479.16,1.6375,98.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,5.08,15.0,76.2,0.0,15.0,0.0,Manual,76.2,0.42333333333333334,76.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,389.45,5.0,1947.25,7702.69,24.78,19.78,Manual,9649.939999999999,32.454166666666666,1947.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,65.15,7.5,488.63,0.0,7.5,0.0,Manual,488.63,5.429166666666667,488.62500000000006,0.004999999999938609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,12.5,12.5,156.25,0.0,12.5,0.0,Manual,156.25,1.0416666666666667,156.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,24.01,15.0,360.15,0.0,15.0,0.0,Manual,360.15,2.0008333333333335,360.15000000000003,5.684341886080802e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,407.96,5.0,2039.8,7465.22,23.3,18.3,Manual,9505.02,33.99666666666666,2039.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,49.79,7.5,373.43,0.0,7.5,0.0,Manual,373.43,4.149166666666667,373.425,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,26.3,12.5,328.75,0.0,12.5,0.0,Manual,328.75,2.191666666666667,328.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,41.9,15.0,628.5,0.0,15.0,0.0,Manual,628.5,3.4916666666666667,628.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,67.67,7.5,507.53,989.91,22.13,14.63,Manual,1497.44,5.639166666666667,507.52500000000003,0.004999999999938609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,18.66,15.0,279.9,0.0,15.0,0.0,Manual,279.9,1.555,279.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,214.9,5.0,1074.5,7424.33,39.55,34.55,Manual,8498.83,17.908333333333335,1074.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,64.86,6.0,389.16,0.0,6.0,0.0,Manual,389.16,5.405,389.15999999999997,5.684341886080802e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,71.95,8.5,611.58,0.0,8.5,0.0,Manual,611.58,5.995833333333334,611.575,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,3.1,15.0,46.5,0.0,15.0,0.0,Manual,46.5,0.25833333333333336,46.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,190.18,5.0,950.9,10781.7,61.69,56.69,Manual,11732.6,15.848333333333334,950.9000000000001,1.1368683772161603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,54.45,6.0,326.7,0.0,6.0,0.0,Manual,326.7,4.5375000000000005,326.70000000000005,5.684341886080802e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,0.02,13.5,0.27,0.0,13.5,0.0,Manual,0.27,0.0016666666666666668,0.27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,4.11,14.5,59.6,0.0,14.5,0.0,Manual,59.6,0.3425,59.595000000000006,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,101.36,7.0,709.52,0.0,7.0,0.0,Manual,709.52,8.446666666666667,709.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,55.25,15.0,828.75,0.0,15.0,0.0,Manual,828.75,4.604166666666667,828.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,268.42,5.0,1342.1,8407.99,36.32,31.32,Manual,9750.09,22.368333333333336,1342.1000000000001,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,109.91,11.0,1209.01,0.0,11.0,0.0,Manual,1209.01,9.159166666666666,1209.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,5.65,15.0,84.75,0.0,15.0,0.0,Manual,84.75,0.4708333333333334,84.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,285.66,5.0,1428.3,9971.5,39.91,34.91,Manual,11399.8,23.805000000000003,1428.3000000000002,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,29.72,6.0,178.32,0.0,6.0,0.0,Manual,178.32,2.4766666666666666,178.32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,9.27,14.5,134.42,0.0,14.5,0.0,Manual,134.42,0.7725,134.415,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,62.83,7.0,439.81,0.0,7.0,0.0,Manual,439.81,5.235833333333333,439.81,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,55.51,15.0,832.65,0.0,15.0,0.0,Manual,832.65,4.6258333333333335,832.65,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,65.3,8.0,522.4,4412.18,75.57,67.57,Manual,4934.58,5.441666666666666,522.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,10.6,15.5,164.3,0.0,15.5,0.0,Manual,164.3,0.8833333333333333,164.29999999999998,2.842170943040401e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,55.0,5.0,275.0,0.0,5.0,0.0,Manual,275.0,4.583333333333333,275.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,6.95,15.0,104.25,0.0,15.0,0.0,Manual,104.25,0.5791666666666667,104.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,334.83,5.0,1674.15,16340.08,53.8,48.8,Manual,18014.23,27.9025,1674.1499999999999,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,142.64,12.5,1783.0,0.0,12.5,0.0,Manual,1783.0,11.886666666666665,1782.9999999999998,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,6.61,20.0,132.2,0.0,20.0,0.0,Manual,132.2,0.5508333333333334,132.20000000000002,2.842170943040401e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,23.56,12.5,294.5,0.0,12.5,0.0,Manual,294.5,1.9633333333333332,294.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,16.17,15.0,242.55,0.0,15.0,0.0,Manual,242.55,1.3475000000000001,242.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,331.93,5.0,1659.65,21606.64,70.09,65.09,Manual,23266.29,27.660833333333333,1659.65,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,154.93,8.0,1239.44,0.0,8.0,0.0,Manual,1239.44,12.910833333333334,1239.44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,35.33,12.5,441.63,0.0,12.5,0.0,Manual,441.63,2.9441666666666664,441.625,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,43.06,15.0,645.9,0.0,15.0,0.0,Manual,645.9,3.5883333333333334,645.9000000000001,1.1368683772161603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,333.57,5.0,1667.85,5955.06,22.85,17.85,Manual,7622.91,27.7975,1667.85,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,13.16,12.5,164.5,0.0,12.5,0.0,Manual,164.5,1.0966666666666667,164.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT DEL MAR DC LLC / Del Mar,20.74,15.0,311.1,0.0,15.0,0.0,Manual,311.1,1.7283333333333333,311.09999999999997,5.684341886080802e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
