"","Region","Year","specialization","seats"
"884","Central",1999,"urine",0
"885","Central",2000,"urine",0
"886","Central",2001,"urine",0
"887","Central",2002,"urine",0
"888","Central",2003,"urine",0
"889","Central",2004,"urine",0
"890","Central",2005,"urine",0
"891","Central",2006,"urine",0
"892","Central",2007,"urine",0
"893","Central",2008,"urine",0
"894","Central",2009,"urine",0
"895","Central",2010,"urine",0
"896","Central",2011,"urine",1
"897","Central",2012,"urine",1
"898","Central",2013,"urine",2
"899","Central",2014,"urine",2
"900","Central",2015,"urine",2
"901","Central",2016,"urine",2
"902","Central",2017,"urine",2
"903","Central",2018,"urine",3
"904","East",1998,"addiction",0
"905","East",1999,"addiction",0
"906","East",2000,"addiction",0
"907","East",2001,"addiction",0
"908","East",2002,"addiction",0
"909","East",2003,"addiction",0
"910","East",2004,"addiction",0
"911","East",2005,"addiction",0
"912","East",2006,"addiction",0
"913","East",2007,"addiction",0
"914","East",2008,"addiction",0
"915","East",2009,"addiction",0
"916","East",2010,"addiction",0
"917","East",2011,"addiction",0
"918","East",2012,"addiction",0
"919","East",2013,"addiction",0
"920","East",2014,"addiction",0
"921","East",2015,"addiction",0
"922","East",2016,"addiction",0
"923","East",2017,"addiction",0
"924","East",2018,"addiction",0
"925","East",1998,"admin1",0
"926","East",1999,"admin1",0
"927","East",2000,"admin1",0
"928","East",2001,"admin1",0
"929","East",2002,"admin1",0
"930","East",2003,"admin1",0
"931","East",2004,"admin1",0
"932","East",2005,"admin1",0
"933","East",2006,"admin1",0
"934","East",2007,"admin1",0
"935","East",2008,"admin1",0
"936","East",2009,"admin1",0
"937","East",2010,"admin1",0
"938","East",2011,"admin1",0
"939","East",2012,"admin1",0
"940","East",2013,"admin1",0
"941","East",2014,"admin1",0
"942","East",2015,"admin1",0
"943","East",2016,"admin1",0
"944","East",2017,"admin1",0
"945","East",2018,"admin1",0
"946","East",1998,"anatomy",22
"947","East",1999,"anatomy",22
"948","East",2000,"anatomy",22
"949","East",2001,"anatomy",22
"950","East",2002,"anatomy",22
"951","East",2003,"anatomy",22
"952","East",2004,"anatomy",30
"953","East",2005,"anatomy",30
"954","East",2006,"anatomy",30
"955","East",2007,"anatomy",36
"956","East",2008,"anatomy",36
"957","East",2009,"anatomy",36
"958","East",2010,"anatomy",40
"959","East",2011,"anatomy",61
"960","East",2012,"anatomy",66
"961","East",2013,"anatomy",71
"962","East",2014,"anatomy",74
"963","East",2015,"anatomy",84
"964","East",2016,"anatomy",86
"965","East",2017,"anatomy",92
"966","East",2018,"anatomy",96
"967","East",1998,"anesthesia",62
"968","East",1999,"anesthesia",62
"969","East",2000,"anesthesia",62
"970","East",2001,"anesthesia",62
"971","East",2002,"anesthesia",62
"972","East",2003,"anesthesia",62
"973","East",2004,"anesthesia",72
"974","East",2005,"anesthesia",72
"975","East",2006,"anesthesia",76
"976","East",2007,"anesthesia",76
"977","East",2008,"anesthesia",87
"978","East",2009,"anesthesia",97
"979","East",2010,"anesthesia",103
"980","East",2011,"anesthesia",117
"981","East",2012,"anesthesia",127
"982","East",2013,"anesthesia",131
"983","East",2014,"anesthesia",151
"984","East",2015,"anesthesia",162
"985","East",2016,"anesthesia",180
"986","East",2017,"anesthesia",248
"987","East",2018,"anesthesia",259
"988","East",1998,"blood",0
"989","East",1999,"blood",0
"990","East",2000,"blood",0
"991","East",2001,"blood",0
"992","East",2002,"blood",0
"993","East",2003,"blood",0
"994","East",2004,"blood",0
"995","East",2005,"blood",0
"996","East",2006,"blood",3
"997","East",2007,"blood",3
"998","East",2008,"blood",7
"999","East",2009,"blood",9
"1000","East",2010,"blood",10
"1001","East",2011,"blood",12
"1002","East",2012,"blood",14
"1003","East",2013,"blood",14
"1004","East",2014,"blood",16
"1005","East",2015,"blood",16
"1006","East",2016,"blood",16
"1007","East",2017,"blood",18
"1008","East",2018,"blood",21
"1009","East",1998,"bones",42
"1010","East",1999,"bones",42
"1011","East",2000,"bones",42
"1012","East",2001,"bones",42
"1013","East",2002,"bones",42
"1014","East",2003,"bones",42
"1015","East",2004,"bones",48
"1016","East",2005,"bones",48
"1017","East",2006,"bones",50
"1018","East",2007,"bones",52
"1019","East",2008,"bones",55
"1020","East",2009,"bones",55
"1021","East",2010,"bones",62
"1022","East",2011,"bones",66
"1023","East",2012,"bones",69
"1024","East",2013,"bones",71
"1025","East",2014,"bones",77
"1026","East",2015,"bones",79
"1027","East",2016,"bones",85
"1028","East",2017,"bones",105
"1029","East",2018,"bones",132
"1030","East",1998,"brain",9
"1031","East",1999,"brain",9
"1032","East",2000,"brain",9
"1033","East",2001,"brain",9
"1034","East",2002,"brain",9
"1035","East",2003,"brain",9
"1036","East",2004,"brain",9
"1037","East",2005,"brain",9
"1038","East",2006,"brain",9
"1039","East",2007,"brain",9
"1040","East",2008,"brain",9
"1041","East",2009,"brain",9
"1042","East",2010,"brain",13
"1043","East",2011,"brain",19
"1044","East",2012,"brain",23
"1045","East",2013,"brain",27
"1046","East",2014,"brain",29
"1047","East",2015,"brain",31
"1048","East",2016,"brain",31
"1049","East",2017,"brain",34
"1050","East",2018,"brain",34
"1051","East",1998,"cancer",0
"1052","East",1999,"cancer",0
"1053","East",2000,"cancer",0
"1054","East",2001,"cancer",0
"1055","East",2002,"cancer",0
"1056","East",2003,"cancer",0
"1057","East",2004,"cancer",0
"1058","East",2005,"cancer",0
"1059","East",2006,"cancer",0
"1060","East",2007,"cancer",0
"1061","East",2008,"cancer",0
"1062","East",2009,"cancer",0
"1063","East",2010,"cancer",0
"1064","East",2011,"cancer",0
"1065","East",2012,"cancer",0
"1066","East",2013,"cancer",0
"1067","East",2014,"cancer",0
"1068","East",2015,"cancer",0
"1069","East",2016,"cancer",0
"1070","East",2017,"cancer",4
"1071","East",2018,"cancer",4
"1072","East",1998,"chest",8
"1073","East",1999,"chest",8
"1074","East",2000,"chest",8
"1075","East",2001,"chest",8
"1076","East",2002,"chest",8
"1077","East",2003,"chest",8
"1078","East",2004,"chest",8
"1079","East",2005,"chest",8
"1080","East",2006,"chest",8
"1081","East",2007,"chest",8
"1082","East",2008,"chest",12
"1083","East",2009,"chest",12
"1084","East",2010,"chest",13
"1085","East",2011,"chest",15
"1086","East",2012,"chest",15
"1087","East",2013,"chest",19
"1088","East",2014,"chest",19
"1089","East",2015,"chest",19
"1090","East",2016,"chest",19
"1091","East",2017,"chest",21
"1092","East",2018,"chest",21
"1093","East",1998,"critical",0
"1094","East",1999,"critical",0
"1095","East",2000,"critical",0
"1096","East",2001,"critical",0
"1097","East",2002,"critical",0
"1098","East",2003,"critical",0
"1099","East",2004,"critical",0
"1100","East",2005,"critical",0
"1101","East",2006,"critical",0
"1102","East",2007,"critical",0
"1103","East",2008,"critical",0
"1104","East",2009,"critical",0
"1105","East",2010,"critical",0
"1106","East",2011,"critical",0
"1107","East",2012,"critical",0
"1108","East",2013,"critical",0
"1109","East",2014,"critical",0
"1110","East",2015,"critical",0
"1111","East",2016,"critical",0
"1112","East",2017,"critical",0
"1113","East",2018,"critical",0
"1114","East",1998,"diabetes",0
"1115","East",1999,"diabetes",0
"1116","East",2000,"diabetes",0
"1117","East",2001,"diabetes",0
"1118","East",2002,"diabetes",0
"1119","East",2003,"diabetes",0
"1120","East",2004,"diabetes",0
"1121","East",2005,"diabetes",0
"1122","East",2006,"diabetes",0
"1123","East",2007,"diabetes",0
"1124","East",2008,"diabetes",0
"1125","East",2009,"diabetes",0
"1126","East",2010,"diabetes",0
"1127","East",2011,"diabetes",0
"1128","East",2012,"diabetes",0
"1129","East",2013,"diabetes",0
"1130","East",2014,"diabetes",0
"1131","East",2015,"diabetes",0
"1132","East",2016,"diabetes",0
"1133","East",2017,"diabetes",0
"1134","East",2018,"diabetes",0
"1135","East",1998,"digestion",5
"1136","East",1999,"digestion",5
"1137","East",2000,"digestion",5
"1138","East",2001,"digestion",5
"1139","East",2002,"digestion",5
"1140","East",2003,"digestion",5
"1141","East",2004,"digestion",5
"1142","East",2005,"digestion",5
"1143","East",2006,"digestion",5
"1144","East",2007,"digestion",5
"1145","East",2008,"digestion",5
"1146","East",2009,"digestion",5
"1147","East",2010,"digestion",7
"1148","East",2011,"digestion",8
"1149","East",2012,"digestion",8
"1150","East",2013,"digestion",9
"1151","East",2014,"digestion",9
"1152","East",2015,"digestion",10
"1153","East",2016,"digestion",11
"1154","East",2017,"digestion",11
"1155","East",2018,"digestion",11
"1156","East",1998,"education",0
"1157","East",1999,"education",0
"1158","East",2000,"education",0
"1159","East",2001,"education",0
"1160","East",2002,"education",0
"1161","East",2003,"education",0
"1162","East",2004,"education",0
"1163","East",2005,"education",0
"1164","East",2006,"education",0
"1165","East",2007,"education",0
"1166","East",2008,"education",0
"1167","East",2009,"education",0
"1168","East",2010,"education",0
"1169","East",2011,"education",0
"1170","East",2012,"education",0
"1171","East",2013,"education",0
"1172","East",2014,"education",0
"1173","East",2015,"education",0
"1174","East",2016,"education",0
"1175","East",2017,"education",0
"1176","East",2018,"education",0
"1177","East",1998,"elderly",0
"1178","East",1999,"elderly",0
"1179","East",2000,"elderly",0
"1180","East",2001,"elderly",0
"1181","East",2002,"elderly",0
"1182","East",2003,"elderly",0
"1183","East",2004,"elderly",0
"1184","East",2005,"elderly",0
"1185","East",2006,"elderly",0
"1186","East",2007,"elderly",0
"1187","East",2008,"elderly",0
"1188","East",2009,"elderly",0
"1189","East",2010,"elderly",0
"1190","East",2011,"elderly",0
"1191","East",2012,"elderly",0
"1192","East",2013,"elderly",0
"1193","East",2014,"elderly",0
"1194","East",2015,"elderly",0
"1195","East",2016,"elderly",0
"1196","East",2017,"elderly",0
"1197","East",2018,"elderly",0
"1198","East",1998,"eye",41
"1199","East",1999,"eye",41
"1200","East",2000,"eye",41
"1201","East",2001,"eye",41
"1202","East",2002,"eye",41
"1203","East",2003,"eye",41
"1204","East",2004,"eye",41
"1205","East",2005,"eye",41
"1206","East",2006,"eye",44
"1207","East",2007,"eye",44
"1208","East",2008,"eye",55
"1209","East",2009,"eye",64
"1210","East",2010,"eye",66
"1211","East",2011,"eye",80
"1212","East",2012,"eye",83
"1213","East",2013,"eye",83
"1214","East",2014,"eye",96
"1215","East",2015,"eye",105
"1216","East",2016,"eye",121
"1217","East",2017,"eye",150
"1218","East",2018,"eye",153
"1219","East",1998,"forensics",16
"1220","East",1999,"forensics",16
"1221","East",2000,"forensics",16
"1222","East",2001,"forensics",16
"1223","East",2002,"forensics",16
"1224","East",2003,"forensics",16
"1225","East",2004,"forensics",18
"1226","East",2005,"forensics",18
"1227","East",2006,"forensics",18
"1228","East",2007,"forensics",18
"1229","East",2008,"forensics",18
"1230","East",2009,"forensics",24
"1231","East",2010,"forensics",24
"1232","East",2011,"forensics",24
"1233","East",2012,"forensics",36
"1234","East",2013,"forensics",40
"1235","East",2014,"forensics",40
"1236","East",2015,"forensics",42
"1237","East",2016,"forensics",43
"1238","East",2017,"forensics",43
"1239","East",2018,"forensics",46
"1240","East",1998,"heart",25
"1241","East",1999,"heart",25
"1242","East",2000,"heart",25
"1243","East",2001,"heart",25
"1244","East",2002,"heart",25
"1245","East",2003,"heart",25
"1246","East",2004,"heart",25
"1247","East",2005,"heart",25
"1248","East",2006,"heart",25
"1249","East",2007,"heart",25
"1250","East",2008,"heart",35
"1251","East",2009,"heart",35
"1252","East",2010,"heart",40
"1253","East",2011,"heart",44
"1254","East",2012,"heart",45
"1255","East",2013,"heart",47
"1256","East",2014,"heart",48
"1257","East",2015,"heart",48
"1258","East",2016,"heart",52
"1259","East",2017,"heart",56
"1260","East",2018,"heart",58
"1261","East",1998,"hormones",2
"1262","East",1999,"hormones",2
"1263","East",2000,"hormones",2
"1264","East",2001,"hormones",2
"1265","East",2002,"hormones",2
"1266","East",2003,"hormones",2
"1267","East",2004,"hormones",2
"1268","East",2005,"hormones",2
"1269","East",2006,"hormones",2
"1270","East",2007,"hormones",2
"1271","East",2008,"hormones",2
"1272","East",2009,"hormones",2
"1273","East",2010,"hormones",2
"1274","East",2011,"hormones",2
"1275","East",2012,"hormones",7
"1276","East",2013,"hormones",7
"1277","East",2014,"hormones",7
"1278","East",2015,"hormones",7
"1279","East",2016,"hormones",7
"1280","East",2017,"hormones",8
"1281","East",2018,"hormones",13
"1282","East",1998,"immunology",0
"1283","East",1999,"immunology",0
"1284","East",2000,"immunology",0
"1285","East",2001,"immunology",0
"1286","East",2002,"immunology",0
"1287","East",2003,"immunology",0
"1288","East",2004,"immunology",0
"1289","East",2005,"immunology",0
"1290","East",2006,"immunology",0
"1291","East",2007,"immunology",0
"1292","East",2008,"immunology",0
"1293","East",2009,"immunology",0
"1294","East",2010,"immunology",0
"1295","East",2011,"immunology",0
"1296","East",2012,"immunology",0
"1297","East",2013,"immunology",0
"1298","East",2014,"immunology",0
"1299","East",2015,"immunology",0
"1300","East",2016,"immunology",0
"1301","East",2017,"immunology",0
"1302","East",2018,"immunology",0
"1303","East",1998,"infectious",0
"1304","East",1999,"infectious",0
"1305","East",2000,"infectious",0
"1306","East",2001,"infectious",0
"1307","East",2002,"infectious",0
"1308","East",2003,"infectious",0
"1309","East",2004,"infectious",0
"1310","East",2005,"infectious",0
"1311","East",2006,"infectious",0
"1312","East",2007,"infectious",0
"1313","East",2008,"infectious",0
"1314","East",2009,"infectious",0
"1315","East",2010,"infectious",0
"1316","East",2011,"infectious",0
"1317","East",2012,"infectious",0
"1318","East",2013,"infectious",2
"1319","East",2014,"infectious",2
"1320","East",2015,"infectious",2
"1321","East",2016,"infectious",2
"1322","East",2017,"infectious",2
"1323","East",2018,"infectious",2
"1324","East",1998,"interdiscipline",22
"1325","East",1999,"interdiscipline",22
"1326","East",2000,"interdiscipline",22
"1327","East",2001,"interdiscipline",22
"1328","East",2002,"interdiscipline",22
"1329","East",2003,"interdiscipline",22
"1330","East",2004,"interdiscipline",22
"1331","East",2005,"interdiscipline",22
"1332","East",2006,"interdiscipline",25
"1333","East",2007,"interdiscipline",27
"1334","East",2008,"interdiscipline",27
"1335","East",2009,"interdiscipline",27
"1336","East",2010,"interdiscipline",33
"1337","East",2011,"interdiscipline",40
"1338","East",2012,"interdiscipline",45
"1339","East",2013,"interdiscipline",48
"1340","East",2014,"interdiscipline",57
"1341","East",2015,"interdiscipline",66
"1342","East",2016,"interdiscipline",68
"1343","East",2017,"interdiscipline",73
"1344","East",2018,"interdiscipline",77
"1345","East",1998,"kidney",0
"1346","East",1999,"kidney",0
"1347","East",2000,"kidney",0
"1348","East",2001,"kidney",0
"1349","East",2002,"kidney",2
"1350","East",2003,"kidney",2
"1351","East",2004,"kidney",2
"1352","East",2005,"kidney",2
"1353","East",2006,"kidney",2
"1354","East",2007,"kidney",2
"1355","East",2008,"kidney",2
"1356","East",2009,"kidney",2
"1357","East",2010,"kidney",2
"1358","East",2011,"kidney",2
"1359","East",2012,"kidney",4
"1360","East",2013,"kidney",8
"1361","East",2014,"kidney",8
"1362","East",2015,"kidney",9
"1363","East",2016,"kidney",9
"1364","East",2017,"kidney",10
"1365","East",2018,"kidney",10
"1366","East",1998,"kids",43
"1367","East",1999,"kids",43
"1368","East",2000,"kids",43
"1369","East",2001,"kids",43
"1370","East",2002,"kids",43
"1371","East",2003,"kids",47
